test_id,change_id,actually_affected,reason
T0134,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0135,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0136,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0137,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0138,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0139,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0140,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0141,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0142,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0143,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0144,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0145,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0146,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0147,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0148,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0149,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0150,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0151,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0152,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0153,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0154,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0155,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0156,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0157,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0158,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0159,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0160,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0161,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0162,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0163,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0164,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0165,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0166,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0167,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0168,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0169,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0170,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0171,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0172,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0173,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0174,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0175,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0176,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0177,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0178,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0179,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0180,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0181,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0182,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0183,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0184,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0185,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0186,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0187,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0188,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0189,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0190,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0191,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0192,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0193,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0194,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0195,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0196,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0197,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0198,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0199,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0200,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0201,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0202,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0203,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0204,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0205,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0206,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0207,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0208,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0209,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0210,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0211,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0212,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0213,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0214,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0215,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0216,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0217,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0218,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0219,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0220,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0221,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0222,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0223,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0224,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0225,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0226,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0227,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0228,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0229,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0230,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0231,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0232,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0233,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0234,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0235,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0236,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0237,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0238,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0239,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0240,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0241,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0242,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0243,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0244,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0245,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0246,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0247,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0248,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0249,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0250,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0251,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0252,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0253,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0254,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0255,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0256,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0257,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0258,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0259,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0260,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0261,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0262,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0263,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0264,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0265,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0266,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0267,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0268,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0269,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0270,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0271,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0272,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0273,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0274,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0275,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0276,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0277,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0278,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0279,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0280,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0281,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0282,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0283,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0284,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0285,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0286,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0287,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0288,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0289,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0290,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0291,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0292,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0293,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0294,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0295,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0296,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0297,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0298,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0299,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0300,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0301,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0302,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0303,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0304,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0305,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0306,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0307,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0308,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0309,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0310,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0311,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0312,CHG_MULTI,1,"Scenario CHG_MULTI: Direct, dependency or module association"
T0313,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0314,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0315,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0316,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
T0317,CHG_MULTI,0,"Scenario CHG_MULTI: Direct, dependency or module association"
